time,windmag
2023-01-04 01:04:00,12.4211376
2023-01-04 01:05:00,12.5183296
2023-01-04 01:06:00,12.6155216
2023-01-04 01:07:00,12.5183296
2023-01-04 01:08:00,12.2267536
2023-01-04 01:09:00,12.2267536
2023-01-04 01:10:00,12.5183296
2023-01-04 01:11:00,12.926536000000002
2023-01-04 01:12:00,13.315304
2023-01-04 01:13:00,13.218112
2023-01-04 01:14:00,12.6155216
2023-01-04 01:15:00,12.3239456
2023-01-04 01:16:00,12.4211376
2023-01-04 01:17:00,12.4211376
2023-01-04 01:18:00,12.570165333333334
2023-01-04 01:19:00,12.678156444444443
2023-01-04 01:20:00,12.570165333333334
2023-01-04 01:21:00,12.35418311111111
2023-01-04 01:22:00,12.138200888888887
2023-01-04 01:23:00,12.030209777777776
2023-01-04 01:24:00,12.591763555555556
2023-01-04 01:25:00,12.91573688888889
2023-01-04 01:26:00,12.91573688888889
2023-01-04 01:27:00,12.80774577777778
2023-01-04 01:28:00,12.421137600000002
2023-01-04 01:29:00,12.1101232
2023-01-04 01:30:00,11.7991088
2023-01-04 01:31:00,11.7019168
2023-01-04 01:32:00,11.7019168
2023-01-04 01:33:00,11.7019168
2023-01-04 01:34:00,11.507532800000002
2023-01-04 01:35:00,11.4103408
2023-01-04 01:36:00,11.4103408
2023-01-04 01:37:00,11.6047248
2023-01-04 01:38:00,11.9157392
2023-01-04 01:39:00,12.3239456
2023-01-04 01:40:00,12.829344
2023-01-04 01:41:00,13.023728
2023-01-04 01:42:00,13.023728
2023-01-04 01:43:00,13.120920000000002
2023-01-04 01:44:00,13.120920000000002
2023-01-04 01:45:00,12.926536000000002
2023-01-04 01:46:00,12.926536
2023-01-04 01:47:00,12.829344
2023-01-04 01:48:00,12.829344
2023-01-04 01:49:00,12.537768
2023-01-04 01:50:00,12.343384
2023-01-04 01:51:00,12.149
2023-01-04 01:52:00,11.954616
2023-01-04 01:53:00,11.760232
2023-01-04 01:54:00,11.857424
2023-01-04 01:55:00,12.246192
2023-01-04 01:56:00,12.343384
2023-01-04 01:57:00,12.537768000000002
2023-01-04 01:58:00,12.829344
2023-01-04 01:59:00,13.218112
2023-01-04 02:00:00,13.218112
2023-01-04 02:01:00,13.60688
2023-01-04 02:02:00,13.801264
2023-01-04 02:03:00,14.190032
2023-01-04 02:04:00,14.287224
2023-01-04 02:05:00,13.898456
2023-01-04 02:06:00,13.898456
2023-01-04 02:07:00,13.898456
2023-01-04 02:08:00,13.801264
2023-01-04 02:09:00,13.412496
2023-01-04 02:10:00,13.1014816
2023-01-04 02:11:00,12.8099056
2023-01-04 02:12:00,12.6155216
2023-01-04 02:13:00,12.323945600000002
2023-01-04 02:14:00,12.1295616
2023-01-04 02:15:00,12.0129312
2023-01-04 02:16:00,11.8185472
2023-01-04 02:17:00,11.526971200000002
2023-01-04 02:18:00,11.2353952
2023-01-04 02:19:00,11.7213552
2023-01-04 02:20:00,12.0323696
2023-01-04 02:21:00,12.2267536
2023-01-04 02:22:00,12.3239456
2023-01-04 02:23:00,12.2267536
2023-01-04 02:24:00,12.2267536
2023-01-04 02:25:00,12.343384
2023-01-04 02:26:00,12.0323696
2023-01-04 02:27:00,11.8185472
2023-01-04 02:28:00,11.8185472
2023-01-04 02:29:00,11.4297792
2023-01-04 02:30:00,11.2353952
2023-01-04 02:31:00,11.1382032
2023-01-04 02:32:00,11.2353952
2023-01-04 02:33:00,11.3325872
2023-01-04 02:34:00,11.3325872
2023-01-04 02:35:00,11.5269712
2023-01-04 02:36:00,11.9351776
2023-01-04 02:37:00,12.343384
2023-01-04 02:38:00,12.440576
2023-01-04 02:39:00,12.343384
2023-01-04 02:40:00,12.2267536
2023-01-04 02:41:00,11.8185472
2023-01-04 02:42:00,11.9157392
2023-01-04 02:43:00,11.9157392
2023-01-04 02:44:00,12.0129312
2023-01-04 02:45:00,11.9157392
2023-01-04 02:46:00,11.8185472
2023-01-04 02:47:00,11.7213552
2023-01-04 02:48:00,11.7213552
2023-01-04 02:49:00,11.9157392
2023-01-04 02:50:00,12.0323696
2023-01-04 02:51:00,12.246192
2023-01-04 02:52:00,12.051808
2023-01-04 02:53:00,11.954616
2023-01-04 02:54:00,11.954616
2023-01-04 02:55:00,11.954616
2023-01-04 02:56:00,11.857424
2023-01-04 02:57:00,12.051808
2023-01-04 02:58:00,12.149
2023-01-04 02:59:00,12.149
2023-01-04 03:00:00,12.440576000000002
2023-01-04 03:01:00,12.732152
2023-01-04 03:02:00,12.926536000000002
2023-01-04 03:03:00,13.315304
2023-01-04 03:04:00,13.315304
2023-01-04 03:05:00,13.315304
2023-01-04 03:06:00,13.412496
2023-01-04 03:07:00,12.9070976
2023-01-04 03:08:00,12.7127136
2023-01-04 03:09:00,12.5183296
2023-01-04 03:10:00,12.1101232
2023-01-04 03:11:00,11.8185472
2023-01-04 03:12:00,11.526971200000002
2023-01-04 03:13:00,11.2353952
2023-01-04 03:14:00,10.9243808
2023-01-04 03:15:00,10.7105584
2023-01-04 03:16:00,10.6133664
2023-01-04 03:17:00,10.8271888
2023-01-04 03:18:00,11.1187648
2023-01-04 03:19:00,11.1187648
2023-01-04 03:20:00,11.1187648
2023-01-04 03:21:00,11.0021344
2023-01-04 03:22:00,10.885504
2023-01-04 03:23:00,10.788312
2023-01-04 03:24:00,11.0021344
2023-01-04 03:25:00,11.0021344
2023-01-04 03:26:00,11.0021344
2023-01-04 03:27:00,11.0021344
2023-01-04 03:28:00,10.8077504
2023-01-04 03:29:00,11.0021344
2023-01-04 03:30:00,11.2159568
2023-01-04 03:31:00,11.3325872
2023-01-04 03:32:00,11.4492176
2023-01-04 03:33:00,11.2353952
2023-01-04 03:34:00,10.9243808
2023-01-04 03:35:00,11.041011200000002
2023-01-04 03:36:00,11.2353952
2023-01-04 03:37:00,11.3325872
2023-01-04 03:38:00,11.0215728
2023-01-04 03:39:00,10.7105584
2023-01-04 03:40:00,10.8077504
2023-01-04 03:41:00,11.0021344
2023-01-04 03:42:00,11.0993264
2023-01-04 03:43:00,11.6047248
2023-01-04 03:44:00,12.0129312
2023-01-04 03:45:00,12.1101232
2023-01-04 03:46:00,12.0129312
2023-01-04 03:47:00,11.9157392
2023-01-04 03:48:00,12.0129312
2023-01-04 03:49:00,12.1295616
2023-01-04 03:50:00,11.8185472
2023-01-04 03:51:00,11.7213552
2023-01-04 03:52:00,11.6241632
2023-01-04 03:53:00,11.3325872
2023-01-04 03:54:00,11.2353952
2023-01-04 03:55:00,11.3325872
2023-01-04 03:56:00,11.4297792
2023-01-04 03:57:00,11.8185472
2023-01-04 03:58:00,12.3239456
2023-01-04 03:59:00,12.7127136
2023-01-04 04:00:00,13.120920000000002
2023-01-04 04:01:00,13.218112
2023-01-04 04:02:00,13.412496
2023-01-04 04:03:00,13.60688
2023-01-04 04:04:00,13.509688
2023-01-04 04:05:00,13.315304
2023-01-04 04:06:00,13.120920000000002
2023-01-04 04:07:00,12.6155216
2023-01-04 04:08:00,12.1101232
2023-01-04 04:09:00,12.0129312
2023-01-04 04:10:00,11.8185472
2023-01-04 04:11:00,11.9157392
2023-01-04 04:12:00,11.7213552
2023-01-04 04:13:00,11.3131488
2023-01-04 04:14:00,11.0993264
2023-01-04 04:15:00,11.293710399999998
2023-01-04 04:16:00,11.5852864
2023-01-04 04:17:00,12.0906848
2023-01-04 04:18:00,12.6932752
2023-01-04 04:19:00,12.6932752
2023-01-04 04:20:00,12.6932752
2023-01-04 04:21:00,12.6932752
2023-01-04 04:22:00,12.887659200000002
2023-01-04 04:23:00,13.2958656
2023-01-04 04:24:00,13.3930576
2023-01-04 04:25:00,13.490249600000002
2023-01-04 04:26:00,13.490249600000002
2023-01-04 04:27:00,13.295865600000004
2023-01-04 04:28:00,12.9070976
2023-01-04 04:29:00,12.809905600000002
2023-01-04 04:30:00,12.8099056
2023-01-04 04:31:00,12.8099056
2023-01-04 04:32:00,12.7127136
2023-01-04 04:33:00,12.6155216
2023-01-04 04:34:00,13.023728
2023-01-04 04:35:00,12.732152
2023-01-04 04:36:00,12.537768
2023-01-04 04:37:00,12.343384000000002
2023-01-04 04:38:00,12.440576
2023-01-04 04:39:00,12.440576000000002
2023-01-04 04:40:00,12.63496
2023-01-04 04:41:00,12.537768
2023-01-04 04:42:00,12.63496
2023-01-04 04:43:00,12.829344
2023-01-04 04:44:00,12.63496
2023-01-04 04:45:00,12.63496
2023-01-04 04:46:00,12.537768000000002
2023-01-04 04:47:00,12.63496
2023-01-04 04:48:00,12.537768000000002
2023-01-04 04:49:00,12.343384
2023-01-04 04:50:00,12.343384
2023-01-04 04:51:00,12.246192000000002
2023-01-04 04:52:00,12.246192
2023-01-04 04:53:00,12.343384
2023-01-04 04:54:00,12.537768000000002
2023-01-04 04:55:00,12.926536
2023-01-04 04:56:00,13.315304
2023-01-04 04:57:00,13.412496
2023-01-04 04:58:00,13.412496
2023-01-04 04:59:00,13.509688
2023-01-04 05:00:00,13.509688
2023-01-04 05:01:00,13.509688
2023-01-04 05:02:00,13.1014816
2023-01-04 05:03:00,12.9070976
2023-01-04 05:04:00,12.4988912
2023-01-04 05:05:00,12.4988912
2023-01-04 05:06:00,12.4016992
2023-01-04 05:07:00,12.4016992
2023-01-04 05:08:00,12.5960832
2023-01-04 05:09:00,12.887659199999998
2023-01-04 05:10:00,13.1792352
2023-01-04 05:11:00,13.7818256
2023-01-04 05:12:00,14.6954304
2023-01-04 05:13:00,14.9870064
2023-01-04 05:14:00,15.4924048
2023-01-04 05:15:00,15.3952128
2023-01-04 05:16:00,14.9870064
2023-01-04 05:17:00,14.384416000000002
2023-01-04 05:18:00,13.684633600000002
2023-01-04 05:19:00,13.542085333333334
2023-01-04 05:20:00,12.440576
2023-01-04 05:21:00,11.101486222222222
2023-01-04 05:22:00,9.762396444444445
2023-01-04 05:23:00,9.438423111111112
2023-01-04 05:24:00,9.654405333333331
2023-01-04 05:25:00,9.978378666666666
2023-01-04 05:26:00,10.647923555555556
2023-01-04 05:27:00,11.749432888888888
2023-01-04 05:28:00,12.742951111111111
2023-01-04 05:29:00,12.9654128
2023-01-04 05:30:00,13.6651952
2023-01-04 05:31:00,14.5593616
2023-01-04 05:32:00,15.550720000000002
2023-01-04 05:33:00,15.647912
2023-01-04 05:34:00,15.356336
2023-01-04 05:35:00,14.967568
2023-01-04 05:36:00,14.870375999999998
2023-01-04 05:37:00,14.481608
2023-01-04 05:38:00,14.384415999999998
2023-01-04 05:39:00,14.287223999999998
2023-01-04 05:40:00,14.384415999999998
2023-01-04 05:41:00,14.384415999999998
2023-01-04 05:42:00,14.190032
2023-01-04 05:43:00,14.287224
2023-01-04 05:44:00,14.481608
2023-01-04 05:45:00,14.675992000000004
2023-01-04 05:46:00,14.773184
2023-01-04 05:47:00,15.06476
2023-01-04 05:48:00,14.967568
2023-01-04 05:49:00,14.967568
2023-01-04 05:50:00,15.06476
2023-01-04 05:51:00,15.3757744
2023-01-04 05:52:00,15.6673504
2023-01-04 05:53:00,15.6673504
2023-01-04 05:54:00,15.7645424
2023-01-04 05:55:00,15.8617344
2023-01-04 05:56:00,15.8617344
2023-01-04 05:57:00,15.861734399999998
2023-01-04 05:58:00,15.9589264
2023-01-04 05:59:00,16.153310400000002
2023-01-04 06:00:00,16.153310400000002
2023-01-04 06:01:00,15.939488
2023-01-04 06:02:00,16.056118399999995
2023-01-04 06:03:00,16.1533104
2023-01-04 06:04:00,16.0561184
2023-01-04 06:05:00,16.0561184
